name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,distance_cm,level_pct,ts
"15.5645,-88.0286",2025-06-10,33.8,23.0,27.6,39.4,23.0,30.4,23.5,80.6,3.74,100,4.17,rain,0,0,38.2,165.5,51.2,1012.6,57.1,9.9,285.7,24.8,10,30,2025-06-10T05:20:44,2025-06-10T18:22:49,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",5.63,48.8,648000
"15.5645,-88.0286",2025-06-11,34.0,24.1,28.8,40.5,24.1,31.5,23.7,76.5,0.2,100,4.17,rain,0,0,41.4,27.4,26.0,1012.6,46.1,10.0,270.7,23.6,9,60,2025-06-11T05:20:51,2025-06-11T18:23:07,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999",4.92,55.3,649000
"15.5645,-88.0286",2025-06-12,33.9,24.1,27.4,39.6,24.1,29.4,23.4,80.8,8.79,100,12.5,rain,0,0,36.0,26.5,65.9,1012.2,64.8,9.3,262.2,22.6,8,30,2025-06-12T05:20:58,2025-06-12T18:23:24,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",4.19,61.9,650000
"15.5645,-88.0286",2025-06-13,33.9,22.8,27.9,38.5,22.8,30.5,23.2,78.1,0.0,0,0.0,,0,0,38.9,244.1,46.2,1012.6,36.4,10.0,299.4,25.8,10,30,2025-06-13T05:21:06,2025-06-13T18:23:41,0.59,Partially cloudy,Partly cloudy throughout the day.,wind,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",2.94,73.3,651000
"15.5645,-88.0286",2025-06-14,33.5,24.1,27.4,39.0,24.1,29.6,23.9,82.6,0.935,100,4.17,rain,0,0,36.0,29.7,49.3,1013.3,56.8,9.6,229.9,19.9,8,60,2025-06-14T05:21:15,2025-06-14T18:23:58,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",2.93,73.4,652000
"15.5645,-88.0286",2025-06-15,32.1,23.1,26.8,38.3,23.1,29.1,23.8,84.6,2.183,100,8.33,rain,0,0,40.7,26.5,70.9,1013.5,64.9,9.9,204.2,17.6,7,30,2025-06-15T05:21:24,2025-06-15T18:24:14,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",9.62,12.5,653000
"15.5645,-88.0286",2025-06-16,31.0,24.1,26.4,36.5,24.1,27.8,23.8,86.8,19.837,100,12.5,rain,0,0,42.5,15.5,47.9,1012.2,83.6,8.8,154.3,13.2,7,60,2025-06-16T05:21:34,2025-06-16T18:24:29,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999",8.47,23.0,654000
"15.5645,-88.0286",2025-06-17,32.0,23.4,27.4,38.1,23.4,30.0,24.3,84.6,6.752,100,12.5,rain,0,0,28.8,21.1,44.3,1010.8,80.6,8.9,135.3,11.5,8,60,2025-06-17T05:21:45,2025-06-17T18:24:44,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",3.32,69.8,655000
"15.5645,-88.0286",2025-06-18,34.7,24.0,26.7,41.7,24.0,28.6,23.6,84.5,22.188,100,16.67,rain,0,0,27.0,24.0,17.9,1011.3,76.3,9.0,168.8,14.5,6,60,2025-06-18T05:21:56,2025-06-18T18:24:59,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",3.66,66.7,656000
"15.5645,-88.0286",2025-06-19,31.6,23.7,26.6,37.4,23.7,28.9,24.1,86.7,3.324,100,4.17,rain,0,0,30.6,15.8,21.8,1013.0,87.0,9.2,187.9,16.1,6,30,2025-06-19T05:22:08,2025-06-19T18:25:13,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78706099999,78708099999,MGPB,MHTE,V7QK9,MHLM,78637099999",7.24,34.2,657000
"15.5645,-88.0286",2025-06-20,30.0,24.0,26.7,36.1,24.0,29.1,23.6,83.4,0.2,100,4.17,rain,0,0,37.8,19.9,346.4,1013.5,89.2,9.9,139.3,12.0,6,30,2025-06-20T05:22:21,2025-06-20T18:25:26,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",8.12,26.2,658000
"15.5645,-88.0286",2025-06-21,30.8,23.2,26.1,34.5,23.2,27.7,22.3,80.0,1.267,100,8.33,rain,0,0,32.4,23.0,24.2,1013.8,85.7,9.9,156.5,13.5,7,30,2025-06-21T05:22:34,2025-06-21T18:25:39,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",8.48,22.9,659000
"15.5645,-88.0286",2025-06-22,32.8,21.9,26.7,36.3,21.9,28.4,22.4,79.4,0.026,100,8.33,rain,0,0,31.0,23.3,32.2,1014.0,61.9,10.0,238.1,20.6,8,30,2025-06-22T05:22:47,2025-06-22T18:25:51,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",3.31,69.9,660000
"15.5645,-88.0286",2025-06-23,31.9,23.1,27.0,37.1,23.1,28.9,23.3,81.8,3.773,100,4.17,rain,0,0,33.5,24.7,36.9,1014.0,77.4,9.9,239.8,20.6,8,30,2025-06-23T05:23:01,2025-06-23T18:26:03,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",9.87,10.3,661000
"15.5645,-88.0286",2025-06-24,31.9,23.1,27.5,36.8,23.1,30.1,23.6,81.0,0.0,0,0.0,rain,0,0,40.7,26.8,24.6,1013.6,58.7,9.4,263.4,22.7,8,10,2025-06-24T05:23:15,2025-06-24T18:26:13,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",3.82,65.3,662000
"15.5645,-88.0286",2025-06-25,30.9,23.1,26.5,36.6,23.1,28.7,23.8,86.5,0.467,100,12.5,rain,0,0,38.9,29.7,52.7,1012.3,63.2,8.7,159.0,13.7,6,30,2025-06-25T05:23:30,2025-06-25T18:26:24,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",6.72,38.9,663000
"15.5645,-88.0286",2025-06-26,31.8,24.0,26.3,36.9,24.0,28.4,24.0,87.9,2.603,100,12.5,rain,0,0,24.1,24.9,32.9,1011.3,87.4,9.9,128.7,11.3,7,30,2025-06-26T05:23:46,2025-06-26T18:26:33,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",6.7,39.1,664000
"15.5645,-88.0286",2025-06-27,32.8,23.8,26.6,39.2,23.8,28.3,23.9,86.4,26.929,100,16.67,rain,0,0,37.1,28.8,31.7,1011.6,73.5,9.1,226.8,19.6,8,60,2025-06-27T05:24:01,2025-06-27T18:26:42,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",9.74,11.5,665000
"15.5645,-88.0286",2025-06-28,32.1,23.9,26.9,39.3,23.9,29.1,24.1,85.9,24.332,100,12.5,rain,0,0,44.6,21.9,14.9,1013.0,69.9,9.5,212.0,18.3,7,30,2025-06-28T05:24:17,2025-06-28T18:26:50,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",7.26,34.0,666000
"15.5645,-88.0286",2025-06-29,32.9,23.1,27.8,38.1,23.1,30.5,23.7,80.2,0.389,100,4.17,rain,0,0,39.2,24.8,26.6,1012.7,56.5,10.0,275.0,23.7,9,30,2025-06-29T05:24:34,2025-06-29T18:26:57,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",6.68,39.3,667000
"15.5645,-88.0286",2025-06-30,31.8,25.0,28.0,37.8,25.0,31.2,24.6,82.6,0.201,100,8.33,rain,0,0,38.9,22.6,36.4,1012.9,77.6,9.2,205.6,17.8,8,60,2025-06-30T05:24:51,2025-06-30T18:27:04,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",6.15,44.1,668000
"15.5645,-88.0286",2025-07-01,32.0,24.3,27.5,39.1,24.3,30.4,24.8,86.1,10.292,100,8.33,rain,0,0,40.7,24.3,41.1,1013.4,67.6,9.6,239.2,20.7,8,75,2025-07-01T05:25:08,2025-07-01T18:27:10,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",8.12,26.2,669000
"15.5645,-88.0286",2025-07-02,31.9,23.1,27.6,38.0,23.1,30.6,23.6,79.9,0.0,0,0.0,,0,0,34.9,24.9,16.8,1013.7,66.8,9.7,258.5,22.3,8,30,2025-07-02T05:25:25,2025-07-02T18:27:15,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",2.85,74.1,670000
"15.5645,-88.0286",2025-07-03,32.0,24.1,28.1,36.1,24.1,31.1,23.9,79.6,0.13,100,4.17,rain,0,0,32.4,52.2,41.8,1013.9,55.1,9.7,255.7,22.0,8,30,2025-07-03T05:25:43,2025-07-03T18:27:19,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",2.02,81.6,671000
"15.5645,-88.0286",2025-07-04,32.8,24.1,28.1,39.2,24.1,30.8,23.6,78.0,0.0,0,0.0,rain,0,0,36.4,29.4,27.4,1014.8,48.3,10.0,269.4,23.2,9,30,2025-07-04T05:26:00,2025-07-04T18:27:22,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",9.62,12.5,672000
"15.5645,-88.0286",2025-07-05,31.9,24.0,27.7,39.2,24.0,30.5,23.6,79.4,0.374,100,4.17,rain,0,0,31.3,25.6,44.6,1014.3,52.9,10.0,254.8,22.1,8,60,2025-07-05T05:26:18,2025-07-05T18:27:25,0.33,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",5.99,45.5,673000
"15.5645,-88.0286",2025-07-06,32.9,23.4,27.8,39.3,23.4,30.3,22.5,74.1,0.13,100,4.17,rain,0,0,37.8,26.5,73.5,1013.5,55.1,10.1,257.1,22.3,7,75,2025-07-06T05:26:36,2025-07-06T18:27:26,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",4.63,57.9,674000
"15.5645,-88.0286",2025-07-07,32.8,22.7,26.0,38.5,22.7,27.3,22.4,81.9,7.252,100,12.5,rain,0,0,40.7,14.3,219.4,1014.0,65.1,9.8,224.3,19.4,8,60,2025-07-07T05:26:55,2025-07-07T18:27:27,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",4.94,55.1,675000
"15.5645,-88.0286",2025-07-08,31.8,22.1,26.6,38.0,22.1,28.9,23.1,82.8,3.74,100,4.17,rain,0,0,36.0,26.7,23.6,1015.5,39.6,9.6,267.2,23.0,8,60,2025-07-08T05:27:13,2025-07-08T18:27:26,0.43,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999",8.43,23.4,676000
"15.5645,-88.0286",2025-07-09,32.1,23.9,27.9,38.1,23.9,30.6,23.8,80.2,0.266,100,12.5,rain,0,0,36.0,28.4,18.4,1015.4,44.8,9.9,254.1,21.8,8,30,2025-07-09T05:27:31,2025-07-09T18:27:25,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",5.06,54.0,677000
"15.5645,-88.0286",2025-07-10,30.9,24.0,27.2,36.6,24.0,29.5,23.5,81.0,0.656,100,16.67,rain,0,0,40.7,25.4,34.0,1015.2,58.6,10.0,233.1,20.2,9,30,2025-07-10T05:27:50,2025-07-10T18:27:23,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",8.16,25.8,678000
"15.5645,-88.0286",2025-07-11,32.0,22.2,27.4,38.9,22.2,30.0,23.0,78.3,0.0,0,0.0,rain,0,0,37.1,23.4,29.0,1015.1,56.1,10.0,253.7,21.9,8,60,2025-07-11T05:28:08,2025-07-11T18:27:20,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",5.52,49.8,679000
"15.5645,-88.0286",2025-07-12,34.6,23.0,28.2,39.4,23.0,31.2,23.3,77.2,1.168,100,4.17,rain,0,0,33.8,24.7,22.5,1014.5,45.3,10.0,268.2,23.0,9,30,2025-07-12T05:28:27,2025-07-12T18:27:16,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999",8.75,20.5,680000
"15.5645,-88.0286",2025-07-13,32.7,23.2,27.0,39.4,23.2,29.1,23.7,84.0,9.967,100,12.5,rain,0,0,50.0,21.6,66.4,1014.7,56.1,9.4,239.4,20.7,8,60,2025-07-13T05:28:46,2025-07-13T18:27:11,0.6,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",2.61,76.3,681000
"15.5645,-88.0286",2025-07-14,32.9,22.1,27.3,38.1,22.1,30.1,23.3,80.5,4.676,100,4.17,rain,0,0,36.0,22.1,19.1,1014.9,47.3,10.2,267.5,23.0,9,30,2025-07-14T05:29:04,2025-07-14T18:27:06,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",5.85,46.8,682000
"15.5645,-88.0286",2025-07-15,32.0,24.1,28.2,38.0,24.1,31.1,24.0,79.7,0.0,0,0.0,rain,0,0,34.2,23.0,37.2,1014.6,43.8,8.9,296.1,25.6,10,10,2025-07-15T05:29:23,2025-07-15T18:26:59,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",5.73,47.9,683000
"15.5645,-88.0286",2025-07-16,31.9,24.1,28.1,36.9,24.1,31.0,23.8,78.7,0.058,100,8.33,rain,0,0,39.2,24.9,28.8,1013.6,41.7,9.9,270.5,23.3,9,30,2025-07-16T05:29:41,2025-07-16T18:26:51,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",4.11,62.6,684000
"15.5645,-88.0286",2025-07-17,32.9,24.2,28.6,39.3,24.2,31.8,24.0,77.8,0.0,0,0.0,,0,0,38.5,25.0,20.5,1012.6,49.0,9.6,269.1,23.2,9,30,2025-07-17T05:30:00,2025-07-17T18:26:42,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",9.55,13.2,685000
"15.5645,-88.0286",2025-07-18,32.6,25.0,28.5,39.2,25.0,32.4,24.6,80.3,0.143,100,8.33,rain,0,0,43.9,29.6,37.7,1013.4,52.3,10.0,239.1,20.9,8,60,2025-07-18T05:30:18,2025-07-18T18:26:33,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",9.24,16.0,686000
"15.5645,-88.0286",2025-07-19,33.8,13.0,27.8,40.6,13.0,31.5,24.0,80.7,2.291,100,12.5,rain,0,0,41.8,27.8,31.5,1015.0,58.0,9.0,227.4,19.7,8,60,2025-07-19T05:30:36,2025-07-19T18:26:22,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",5.55,49.5,687000
"15.5645,-88.0286",2025-07-20,32.0,24.9,28.1,39.0,24.9,31.5,24.5,81.6,0.338,100,12.5,rain,0,0,43.6,23.7,25.2,1014.9,43.9,9.6,225.9,19.6,8,30,2025-07-20T05:30:54,2025-07-20T18:26:11,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",2.78,74.7,688000
"15.5645,-88.0286",2025-07-21,31.0,24.0,27.4,36.6,24.0,30.4,24.1,82.8,1.714,100,12.5,rain,0,0,34.6,23.3,36.5,1014.0,54.4,9.9,246.3,21.3,8,30,2025-07-21T05:31:12,2025-07-21T18:25:58,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MHTE,V7QK9,MGPB,78637099999",3.65,66.8,689000
"15.5645,-88.0286",2025-07-22,32.8,23.1,27.5,38.0,23.1,29.9,23.2,78.7,1.817,100,8.33,rain,0,0,40.3,27.7,26.2,1013.6,62.2,9.8,245.6,21.0,8,60,2025-07-22T05:31:30,2025-07-22T18:25:44,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",4.17,62.1,690000
"15.5645,-88.0286",2025-07-23,32.3,22.9,27.3,37.5,22.9,29.9,22.8,77.7,1.324,100,8.33,rain,0,0,41.0,24.6,31.5,1014.3,46.1,10.1,268.3,23.0,8,60,2025-07-23T05:31:47,2025-07-23T18:25:30,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999",5.87,46.6,691000
"15.5645,-88.0286",2025-07-24,33.8,23.4,28.3,40.6,23.4,31.6,23.8,77.8,0.325,100,8.33,rain,0,0,34.9,25.0,33.5,1013.6,59.1,9.7,266.9,23.1,9,60,2025-07-24T05:32:04,2025-07-24T18:25:14,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999,C6VG7",4.71,57.2,692000
"15.5645,-88.0286",2025-07-25,30.8,20.3,25.6,36.3,20.3,27.6,22.7,84.6,4.584,100,12.5,rain,0,0,44.6,24.3,38.3,1012.9,76.0,9.5,202.6,17.6,8,60,2025-07-25T05:32:22,2025-07-25T18:24:58,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999",8.19,25.5,693000
"15.5645,-88.0286",2025-07-26,30.8,23.1,26.0,36.4,23.1,27.7,23.5,87.0,4.071,100,12.5,rain,0,0,42.5,23.2,25.5,1012.6,73.8,9.4,175.5,15.1,7,30,2025-07-26T05:32:38,2025-07-26T18:24:41,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",5.81,47.2,694000
"15.5645,-88.0286",2025-07-27,31.9,23.0,26.9,37.0,23.0,29.0,23.7,83.9,1.896,100,8.33,rain,0,0,38.9,24.0,26.2,1013.5,57.5,9.8,236.5,20.4,8,30,2025-07-27T05:32:55,2025-07-27T18:24:22,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",8.96,18.5,695000
"15.5645,-88.0286",2025-07-28,32.9,23.1,26.9,37.2,23.1,28.7,23.2,82.1,10.194,100,8.33,rain,0,0,39.2,25.0,37.6,1015.1,58.3,9.8,258.6,22.3,8,30,2025-07-28T05:33:11,2025-07-28T18:24:03,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",9.97,9.4,696000
"15.5645,-88.0286",2025-07-29,30.1,23.5,26.4,35.0,23.5,28.0,23.5,85.0,5.399,100,20.83,rain,0,0,31.3,19.9,28.5,1015.3,81.6,9.3,177.1,15.4,7,30,2025-07-29T05:33:27,2025-07-29T18:23:43,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MHTE,V7QK9,MGPB,78637099999",3.76,65.8,697000
"15.5645,-88.0286",2025-07-30,32.0,23.2,27.5,39.1,23.2,30.4,23.9,82.1,0.584,100,4.17,rain,0,0,36.0,24.3,41.3,1014.5,44.4,10.0,247.0,21.4,8,60,2025-07-30T05:33:43,2025-07-30T18:23:22,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",6.89,37.4,698000
"15.5645,-88.0286",2025-07-31,32.8,23.1,26.6,40.5,23.1,28.8,23.5,84.5,11.545,100,12.5,rain,0,0,36.0,24.6,29.0,1015.2,58.4,9.6,234.8,20.3,9,60,2025-07-31T05:33:59,2025-07-31T18:22:59,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",8.78,20.2,699000
"15.5645,-88.0286",2025-08-01,31.9,22.5,27.0,38.1,22.5,30.1,23.8,83.4,0.317,100,8.33,rain,0,0,45.4,23.2,32.0,1016.2,53.4,10.0,251.5,21.7,9,30,2025-08-01T05:34:14,2025-08-01T18:22:36,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999",9.56,13.1,700000
"15.5645,-88.0286",2025-08-02,32.6,24.1,27.6,38.8,24.1,30.1,24.3,83.5,5.669,100,8.33,rain,0,0,37.8,26.8,34.2,1015.9,56.8,9.5,222.4,19.1,9,30,2025-08-02T05:34:29,2025-08-02T18:22:13,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",4.32,60.7,701000
"15.5645,-88.0286",2025-08-03,32.8,23.4,27.3,40.4,23.4,29.9,23.9,83.0,14.97,100,16.67,rain,0,0,33.1,21.6,24.7,1014.3,51.1,9.9,258.0,22.2,9,30,2025-08-03T05:34:43,2025-08-03T18:21:48,0.32,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",7.82,28.9,702000
"15.5645,-88.0286",2025-08-04,32.8,23.9,26.6,39.4,23.9,28.4,23.7,85.3,5.849,100,12.5,rain,0,0,35.3,26.7,46.9,1014.0,55.7,9.4,230.5,19.8,8,60,2025-08-04T05:34:58,2025-08-04T18:21:22,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999",2.12,80.7,703000
"15.5645,-88.0286",2025-08-05,29.1,22.2,25.3,33.1,22.2,26.4,22.8,86.5,0.647,100,8.33,rain,0,0,34.6,16.1,174.9,1015.3,58.1,10.0,208.3,17.8,9,30,2025-08-05T05:35:12,2025-08-05T18:20:55,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999",9.03,17.9,704000
"15.5645,-88.0286",2025-08-06,32.9,22.8,26.5,39.3,22.8,28.6,22.9,82.2,0.0,0,0.0,,0,0,32.8,23.0,32.4,1016.9,49.8,8.7,261.2,22.5,8,60,2025-08-06T05:35:25,2025-08-06T18:20:28,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",2.51,77.2,705000
"15.5645,-88.0286",2025-08-07,32.9,22.2,27.2,37.3,22.2,30.0,23.2,80.1,4.676,100,4.17,rain,0,0,29.2,19.5,20.2,1015.9,38.5,10.0,279.5,24.2,9,60,2025-08-07T05:35:39,2025-08-07T18:20:00,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",7.87,28.5,706000
"15.5645,-88.0286",2025-08-08,32.7,24.0,27.7,39.2,24.0,30.0,23.7,80.1,0.0,0,0.0,,0,0,23.8,23.9,38.2,1013.2,46.8,10.0,252.0,21.9,9,60,2025-08-08T05:35:52,2025-08-08T18:19:31,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",9.96,9.5,707000
"15.5645,-88.0286",2025-08-09,33.8,23.4,28.4,41.7,23.4,32.0,24.1,79.2,0.0,0,0.0,,0,0,29.2,26.5,36.5,1012.4,37.4,10.1,277.8,24.2,9,60,2025-08-09T05:36:04,2025-08-09T18:19:01,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",6.01,45.4,708000
"15.5645,-88.0286",2025-08-10,33.8,24.1,28.2,42.9,24.1,31.5,24.3,81.3,5.611,100,4.17,rain,0,0,32.8,27.5,20.2,1012.5,44.8,10.1,256.5,22.4,9,60,2025-08-10T05:36:17,2025-08-10T18:18:30,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",3.67,66.6,709000
"15.5645,-88.0286",2025-08-11,32.9,22.8,27.9,39.2,22.8,30.5,23.2,77.7,0.195,100,4.17,rain,0,0,44.6,25.2,2.2,1012.6,49.8,9.9,268.7,23.3,9,60,2025-08-11T05:36:28,2025-08-11T18:17:58,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",6.76,38.5,710000
